,date,temp,feels_like,pressure,humidity,temp_min,temp_max,speed,deg,gust,clouds,id,main,description,icon
1375,2022-10-03 03:00:00,48.03800000000001,42.13399999999996,1019,93,44.97800000000001,51.69199999999995,6.69,40,4.990377246398336,100,501,Rain,moderate rain,10n
1376,2022-10-03 04:00:00,46.88600000000002,45.26599999999996,1019,92,44.20400000000001,49.99999999999994,1.79,60,5.36,100,501,Rain,moderate rain,10n
1377,2022-10-03 05:00:00,46.43600000000004,44.74400000000003,1020,91,44.27600000000007,48.88399999999996,1.79,30,7.6,100,500,Rain,light rain,10n
1378,2022-10-03 06:00:00,45.80599999999998,45.80599999999998,1018,89,43.84400000000005,48.19999999999993,0.45,5,3.58,100,804,Clouds,overcast clouds,04n
1379,2022-10-03 07:00:00,46.02199999999999,38.98399999999992,1021,87,44.20400000000001,48.19999999999993,7.72,30,10.8,100,804,Clouds,overcast clouds,04n
1380,2022-10-03 08:00:00,45.08600000000001,43.196000000000026,1020,91,43.178,47.40799999999996,1.79,81,5.36,100,501,Rain,moderate rain,10n
1381,2022-10-03 09:00:00,45.04999999999996,39.36200000000002,1019,90,43.178,47.87600000000003,5.14,10,4.990377246398336,75,803,Clouds,broken clouds,04n
1382,2022-10-03 10:00:00,45.60799999999995,43.78999999999997,1019,90,43.37600000000003,48.307999999999936,1.79,26,4.92,100,500,Rain,light rain,10n
1383,2022-10-03 11:00:00,45.78800000000001,39.25400000000002,1020,91,43.59199999999993,48.146000000000015,6.69,30,10.8,100,501,Rain,moderate rain,10d
1384,2022-10-03 12:00:00,45.572,43.75400000000002,1019,93,44.16800000000006,47.76800000000003,1.79,13,4.47,100,501,Rain,moderate rain,10d
1385,2022-10-03 13:00:00,45.60799999999995,43.78999999999997,1019,93,44.18600000000004,47.51599999999996,1.79,15,5.81,100,501,Rain,moderate rain,10d
1386,2022-10-03 14:00:00,46.25599999999997,44.54599999999999,1020,93,44.45599999999996,48.23600000000005,1.79,334,4.47,100,501,Rain,moderate rain,10d
1387,2022-10-03 15:00:00,47.012,44.70799999999997,1020,92,45.01400000000001,48.86599999999999,2.24,31,4.02,100,500,Rain,light rain,10d
1388,2022-10-03 16:00:00,47.822,46.346,1020,92,45.75200000000001,50.34199999999993,1.79,9,5.36,100,500,Rain,light rain,10d
1389,2022-10-03 17:00:00,49.13600000000002,47.87600000000003,1020,90,46.79599999999999,51.02600000000007,1.79,47,6.71,100,500,Rain,light rain,10d
1390,2022-10-03 18:00:00,49.53199999999998,46.61599999999999,1019,87,47.38999999999999,51.29599999999999,3.13,4,8.05,100,804,Clouds,overcast clouds,04d
1391,2022-10-03 19:00:00,49.69400000000002,47.85799999999995,1019,87,47.46199999999999,51.98000000000002,2.24,33,6.26,100,501,Rain,moderate rain,10d
1392,2022-10-03 20:00:00,48.99199999999996,48.54199999999997,1019,88,47.21000000000004,51.15200000000005,1.34,25,4.47,100,501,Rain,moderate rain,10d
1393,2022-10-03 21:00:00,48.73999999999995,42.512,1019,87,46.59799999999996,50.25200000000001,7.72,10,11.83,100,500,Rain,light rain,10d
1394,2022-10-03 22:00:00,47.73199999999997,47.120000000000005,1019,89,45.98600000000005,49.04599999999999,1.34,351,7.6,100,501,Rain,moderate rain,10d
1395,2022-10-03 23:00:00,47.048,46.346,1019,90,45.39199999999994,48.56000000000006,1.34,2,3.58,100,501,Rain,moderate rain,10n
1396,2022-10-04 00:00:00,46.86800000000005,44.52800000000002,1019,92,45.464,48.307999999999936,2.24,349,4.02,100,804,Clouds,overcast clouds,04n
1397,2022-10-04 01:00:00,46.88600000000002,46.88600000000002,1019,92,45.31999999999999,48.307999999999936,0.89,346,4.02,100,500,Rain,light rain,10n
1398,2022-10-04 02:00:00,46.70599999999996,45.06800000000004,1019,93,44.99599999999998,48.307999999999936,1.79,0,4.02,100,804,Clouds,overcast clouds,04n
1399,2022-10-04 03:00:00,46.68799999999999,44.31200000000001,1018,93,45.15799999999996,48.02000000000004,2.24,39,5.36,100,500,Rain,light rain,10n
1400,2022-10-04 04:00:00,46.79599999999999,40.54999999999996,1018,93,45.15799999999996,48.307999999999936,6.69,20,4.990377246398336,100,804,Clouds,overcast clouds,04n
1401,2022-10-04 05:00:00,46.70599999999996,43.214,1017,94,45.15799999999996,48.02000000000004,3.13,19,6.26,100,500,Rain,light rain,10n
1402,2022-10-04 06:00:00,46.14799999999997,43.68199999999996,1016,94,44.85200000000003,47.87600000000003,2.24,24,5.81,100,500,Rain,light rain,10n
1403,2022-10-04 07:00:00,45.71599999999995,39.488,1016,94,44.52800000000002,47.22800000000001,6.17,10,9.77,100,804,Clouds,overcast clouds,04n
1404,2022-10-04 08:00:00,45.62600000000003,42.45799999999997,1015,95,44.38399999999996,47.012,2.68,3,5.36,100,804,Clouds,overcast clouds,04n
1405,2022-10-04 09:00:00,45.80599999999998,39.28999999999997,1015,94,44.38399999999996,47.156000000000006,6.69,10,11.32,100,804,Clouds,overcast clouds,04n
1406,2022-10-04 10:00:00,45.87800000000004,39.38,1014,93,44.38399999999996,47.21000000000004,6.69,10,10.8,100,804,Clouds,overcast clouds,04n
1407,2022-10-04 11:00:00,46.02199999999999,39.56000000000006,1014,93,44.16800000000006,47.55200000000002,6.69,10,10.8,100,804,Clouds,overcast clouds,04d
1408,2022-10-04 12:00:00,46.238,43.78999999999997,1013,94,44.16800000000006,47.94799999999998,2.24,5,4.47,100,804,Clouds,overcast clouds,04d
1409,2022-10-04 13:00:00,46.70599999999996,40.44199999999995,1013,94,44.45599999999996,48.21800000000002,6.69,20,4.990377246398336,100,701,Mist,mist,50d
1410,2022-10-04 14:00:00,46.59799999999996,40.60399999999999,1014,95,44.74400000000003,48.307999999999936,6.17,10,10.29,100,701,Mist,mist,50d
1411,2022-10-04 15:00:00,47.083999999999946,40.910000000000025,1014,95,45.31999999999999,49.13600000000002,6.69,360,9.26,100,701,Mist,mist,50d
1412,2022-10-04 16:00:00,47.73199999999997,42.04400000000004,1013,95,45.464,50.144000000000005,6.17,360,4.990377246398336,100,804,Clouds,overcast clouds,04d
1413,2022-10-04 17:00:00,48.73999999999995,47.40799999999996,1012,97,46.45400000000001,51.56599999999997,1.79,52,4.92,100,804,Clouds,overcast clouds,04d
1414,2022-10-04 18:00:00,49.63999999999999,44.47399999999999,1011,95,47.31800000000004,52.55599999999998,6.17,360,4.990377246398336,100,701,Mist,mist,50d
1415,2022-10-04 19:00:00,50.16200000000004,49.298,1011,94,47.56999999999999,52.93399999999991,1.79,347,4.92,100,804,Clouds,overcast clouds,04d
1416,2022-10-04 20:00:00,50.68399999999997,49.87399999999997,1010,94,48.38,53.618,1.79,61,4.92,100,804,Clouds,overcast clouds,04d
1417,2022-10-04 21:00:00,50.95400000000001,50.16200000000004,1010,94,48.57800000000003,53.618,2.68,352,5.81,100,804,Clouds,overcast clouds,04d
1418,2022-10-04 22:00:00,51.20599999999996,50.44999999999993,1010,94,49.11800000000005,53.618,7.2,360,4.990377246398336,100,804,Clouds,overcast clouds,04d
1419,2022-10-04 23:00:00,51.13399999999996,50.360000000000014,1011,94,49.38799999999998,53.49199999999991,6.17,360,4.990377246398336,100,804,Clouds,overcast clouds,04n
1420,2022-10-05 00:00:00,51.22399999999999,50.46800000000002,1012,94,49.51400000000001,53.618,7.2,360,10.29,100,701,Mist,mist,50n
1421,2022-10-05 01:00:00,51.44,50.702000000000055,1012,94,50.18000000000001,53.49199999999991,7.72,360,11.32,100,804,Clouds,overcast clouds,04n
1422,2022-10-05 02:00:00,51.71000000000004,50.95400000000001,1011,93,50.18000000000001,53.70799999999991,6.17,10,4.990377246398336,100,804,Clouds,overcast clouds,04n
1423,2022-10-05 03:00:00,52.14199999999994,51.42199999999997,1010,93,50.52199999999999,54.05000000000001,5.14,10,4.990377246398336,100,501,Rain,moderate rain,10n
1424,2022-10-05 04:00:00,52.30400000000003,51.656000000000006,1010,94,50.59400000000005,54.10399999999999,5.66,10,4.990377246398336,100,804,Clouds,overcast clouds,04n
1425,2022-10-05 05:00:00,52.37600000000003,51.72800000000001,1009,94,50.59400000000005,54.212000000000046,5.66,10,4.990377246398336,100,701,Mist,mist,50n
1426,2022-10-05 06:00:00,52.50200000000001,51.872000000000014,1009,94,51.45799999999997,54.212000000000046,5.66,10,4.990377246398336,100,804,Clouds,overcast clouds,04n
1427,2022-10-05 07:00:00,52.88000000000005,52.286,1009,94,51.52999999999997,54.94999999999999,5.66,20,4.990377246398336,100,804,Clouds,overcast clouds,04n
1428,2022-10-05 08:00:00,53.22200000000004,52.66400000000005,1008,94,52.160000000000025,55.02199999999999,1.79,356,3.58,100,500,Rain,light rain,10n
1429,2022-10-05 09:00:00,53.78000000000003,53.27600000000001,1009,94,52.57400000000001,55.39999999999992,5.66,20,4.990377246398336,100,701,Mist,mist,50n
1430,2022-10-05 10:00:00,54.283999999999935,53.834,1009,94,53.18599999999998,55.77800000000008,2.24,11,6.26,100,804,Clouds,overcast clouds,04n
1431,2022-10-05 11:00:00,54.71599999999995,54.30200000000008,1009,94,53.29400000000004,56.156000000000006,2.24,30,5.81,100,804,Clouds,overcast clouds,04d
1432,2022-10-05 12:00:00,55.11200000000002,54.73399999999998,1011,94,53.52800000000008,56.87600000000003,4.63,30,4.990377246398336,100,804,Clouds,overcast clouds,04d
1433,2022-10-05 13:00:00,55.94,55.59800000000001,1010,93,54.15799999999996,58.04599999999999,1.34,47,4.02,100,804,Clouds,overcast clouds,04d
1434,2022-10-05 14:00:00,56.94800000000004,56.660000000000025,1011,92,55.382000000000005,58.87399999999997,5.66,30,4.990377246398336,100,804,Clouds,overcast clouds,04d
1435,2022-10-05 15:00:00,57.86599999999993,57.632000000000005,1011,91,55.59800000000001,60.04400000000004,2.24,25,4.02,100,804,Clouds,overcast clouds,04d
1436,2022-10-05 16:00:00,58.35200000000003,58.17199999999997,1011,91,56.156000000000006,60.29599999999999,4.63,10,4.990377246398336,100,701,Mist,mist,50d
1437,2022-10-05 17:00:00,58.69400000000002,58.53199999999998,1011,91,56.56999999999999,61.05200000000008,1.79,12,4.02,100,804,Clouds,overcast clouds,04d
1438,2022-10-05 18:00:00,59.48600000000005,59.36000000000007,1010,90,57.16400000000005,61.43000000000001,2.68,10,4.02,100,804,Clouds,overcast clouds,04d
1439,2022-10-05 19:00:00,59.93599999999998,59.77399999999994,1010,88,57.452000000000055,62.70799999999991,1.34,329,4.02,100,804,Clouds,overcast clouds,04d
1440,2022-10-05 20:00:00,60.81800000000004,60.69199999999995,1010,87,58.98200000000003,62.78000000000003,2.24,24,4.02,100,804,Clouds,overcast clouds,04d
1441,2022-10-05 21:00:00,60.962000000000046,60.85399999999999,1011,87,59.16199999999998,62.87000000000006,4.12,20,4.990377246398336,100,804,Clouds,overcast clouds,04d
1442,2022-10-05 22:00:00,60.76399999999995,60.72800000000001,1011,89,58.94599999999997,63.01399999999995,3.09,350,4.990377246398336,100,804,Clouds,overcast clouds,04d
1443,2022-10-05 23:00:00,60.40400000000005,60.42199999999997,1011,91,58.15400000000005,62.420000000000016,3.6,330,4.990377246398336,75,803,Clouds,broken clouds,04n
1444,2022-10-06 00:00:00,60.29599999999999,60.349999999999966,1012,92,58.118,61.89799999999997,2.06,360,4.990377246398336,100,804,Clouds,overcast clouds,04n
1445,2022-10-06 01:00:00,59.738,59.738,1012,92,57.11000000000007,61.69999999999999,0.45,0,2.68,100,804,Clouds,overcast clouds,04n
1446,2022-10-06 02:00:00,59.16199999999998,59.05400000000003,1012,91,55.83199999999994,61.01600000000002,0.89,351,3.13,100,804,Clouds,overcast clouds,04n
1447,2022-10-06 03:00:00,58.06400000000002,57.84800000000001,1012,91,54.06800000000004,61.05200000000008,0.0,0,4.990377246398336,100,804,Clouds,overcast clouds,04n
1448,2022-10-06 04:00:00,56.49799999999999,56.17399999999992,1013,92,52.61000000000007,59.018000000000086,0.45,348,1.34,40,701,Mist,mist,50n
1449,2022-10-06 05:00:00,54.98600000000005,54.49999999999994,1012,92,50.75599999999997,58.01000000000005,1.54,300,4.990377246398336,20,701,Mist,mist,50n
1450,2022-10-06 06:00:00,53.599999999999966,52.988,1011,92,49.31599999999997,57.452000000000055,1.89,338,3.05,86,804,Clouds,overcast clouds,04n
1451,2022-10-06 07:00:00,53.16800000000006,52.55599999999998,1012,93,48.19999999999993,57.11000000000007,0.89,304,3.13,2,800,Clear,clear sky,01n
1452,2022-10-06 08:00:00,52.286,51.583999999999946,1011,93,47.76800000000003,56.047999999999945,0.89,295,2.24,2,800,Clear,clear sky,01n
1453,2022-10-06 09:00:00,51.71000000000004,50.89999999999998,1011,92,47.48000000000002,55.057999999999936,0.89,327,2.68,1,800,Clear,clear sky,01n
1454,2022-10-06 10:00:00,50.846,49.910000000000025,1012,91,46.48999999999995,54.69800000000004,0.45,335,2.68,1,800,Clear,clear sky,01n
1455,2022-10-06 11:00:00,49.89199999999994,48.79400000000004,1012,90,46.59799999999996,53.70799999999991,1.76,340,2.09,3,800,Clear,clear sky,01d
1456,2022-10-06 12:00:00,51.00799999999998,49.99999999999994,1012,89,47.696000000000026,55.00399999999996,0.89,323,3.13,3,800,Clear,clear sky,01d
1457,2022-10-06 13:00:00,55.95799999999991,55.14799999999997,1013,83,51.78199999999998,60.00799999999998,1.34,38,4.02,8,800,Clear,clear sky,01d
1458,2022-10-06 14:00:00,61.10599999999994,60.349999999999966,1014,73,56.60599999999994,65.04799999999994,1.34,27,3.13,8,800,Clear,clear sky,01d
1459,2022-10-06 15:00:00,65.30000000000001,64.43599999999998,1014,62,60.494000000000085,69.00799999999998,1.16,291,1.42,22,801,Clouds,few clouds,02d
1460,2022-10-06 16:00:00,68.41400000000004,67.6760000000001,1013,58,64.84999999999997,72.21200000000005,0.45,0,1.79,29,802,Clouds,scattered clouds,03d
1461,2022-10-06 17:00:00,71.34800000000001,70.57400000000001,1013,51,67.17199999999997,75.02000000000004,1.79,201,2.68,27,802,Clouds,scattered clouds,03d
1462,2022-10-06 18:00:00,73.27399999999994,72.55400000000003,1013,48,69.18800000000005,76.94599999999997,3.6,220,4.990377246398336,40,802,Clouds,scattered clouds,03d
1463,2022-10-06 19:00:00,74.49799999999999,73.76000000000005,1013,45,69.97999999999996,78.04400000000004,3.09,240,4.990377246398336,40,802,Clouds,scattered clouds,03d
1464,2022-10-06 20:00:00,74.82199999999995,74.2100000000001,1011,47,70.01600000000002,78.18800000000005,0.45,27,1.79,6,800,Clear,clear sky,01d
1465,2022-10-06 21:00:00,74.44400000000002,73.84999999999997,1013,48,69.00799999999998,78.02600000000001,2.57,220,4.990377246398336,20,801,Clouds,few clouds,02d
1466,2022-10-06 22:00:00,70.17800000000005,69.67399999999992,1011,59,64.238,74.60599999999994,0.45,255,0.89,8,800,Clear,clear sky,01d
1467,2022-10-06 23:00:00,64.65199999999999,64.14799999999997,1011,71,59.21599999999995,69.15199999999999,1.36,247,1.41,25,802,Clouds,scattered clouds,03n
1468,2022-10-07 00:00:00,62.07800000000003,61.55599999999998,1010,76,57.21800000000002,66.75799999999998,1.45,223,1.41,38,802,Clouds,scattered clouds,03n
1469,2022-10-07 01:00:00,60.45799999999991,59.97200000000004,1010,80,56.21000000000009,64.70599999999996,2.0,233,2.86,49,802,Clouds,scattered clouds,03n
1470,2022-10-07 02:00:00,59.84600000000006,59.43199999999996,1010,83,55.21999999999997,64.34600000000006,1.94,229,3.32,71,803,Clouds,broken clouds,04n
1471,2022-10-07 03:00:00,59.75600000000003,59.43199999999996,1014,85,55.057999999999936,63.96800000000002,0.89,273,2.24,0,800,Clear,clear sky,01n
1472,2022-10-07 04:00:00,58.37000000000006,58.08199999999994,1015,89,54.212000000000046,62.34800000000001,2.28,234,5.64,85,804,Clouds,overcast clouds,04n
1473,2022-10-07 05:00:00,57.79400000000004,57.36200000000002,1013,87,53.22200000000004,61.10599999999994,0.89,263,1.79,86,804,Clouds,overcast clouds,04n
1474,2022-10-07 06:00:00,57.16400000000005,56.768000000000086,1014,89,52.214,60.81800000000004,3.09,250,4.990377246398336,40,802,Clouds,scattered clouds,03n
1475,2022-10-07 07:00:00,56.047999999999945,55.63399999999996,1012,91,52.646000000000015,59.34199999999993,0.45,0,1.34,10,800,Clear,clear sky,01n
1476,2022-10-07 08:00:00,55.94,55.56200000000007,1011,92,52.214,59.34199999999993,0.89,0,1.79,20,801,Clouds,few clouds,02n
1477,2022-10-07 09:00:00,55.688000000000045,55.238,1013,91,51.79999999999996,58.01000000000005,0.0,0,4.990377246398336,0,800,Clear,clear sky,01n
1478,2022-10-07 10:00:00,54.94999999999999,54.518000000000086,1012,93,51.22399999999999,58.01000000000005,0.45,229,2.68,14,801,Clouds,few clouds,02n
1479,2022-10-07 11:00:00,54.10399999999999,53.54599999999999,1012,92,50.25200000000001,57.00200000000001,0.45,0,1.34,12,801,Clouds,few clouds,02n
1480,2022-10-07 12:00:00,55.34600000000006,54.86000000000007,1014,91,52.01599999999996,58.60399999999999,1.87,272,6.03,10,800,Clear,clear sky,01d
1481,2022-10-07 13:00:00,59.98999999999995,59.738,1013,86,56.51600000000002,62.87000000000006,0.45,262,2.68,0,800,Clear,clear sky,01d
1482,2022-10-07 14:00:00,65.012,64.65199999999999,1014,73,61.339999999999975,67.99999999999994,1.34,210,3.58,0,800,Clear,clear sky,01d
1483,2022-10-07 15:00:00,69.31400000000002,68.77399999999994,1015,60,64.63399999999996,72.30200000000008,3.6,250,4.990377246398336,0,800,Clear,clear sky,01d
1484,2022-10-07 16:00:00,71.97800000000001,71.51000000000005,1013,56,68.44999999999999,75.38000000000005,1.79,197,5.36,1,800,Clear,clear sky,01d
1485,2022-10-07 17:00:00,74.642,74.156,1013,50,70.79000000000002,77.77399999999994,1.79,264,5.81,1,800,Clear,clear sky,01d
1486,2022-10-07 18:00:00,76.17199999999997,75.70400000000001,1012,47,72.77000000000004,78.94400000000002,2.68,246,5.36,2,800,Clear,clear sky,01d
1487,2022-10-07 19:00:00,76.94599999999997,76.406,1012,44,73.02199999999999,80.02399999999994,5.66,240,4.990377246398336,0,800,Clear,clear sky,01d
1488,2022-10-07 20:00:00,76.60399999999998,76.08199999999994,1011,45,72.80599999999998,79.17800000000005,2.68,271,5.36,3,800,Clear,clear sky,01d
1489,2022-10-07 21:00:00,75.19999999999999,74.62399999999997,1013,47,70.988,77.25200000000001,5.14,290,4.990377246398336,40,802,Clouds,scattered clouds,03d
1490,2022-10-07 22:00:00,71.78000000000003,71.23999999999995,1011,55,67.20799999999991,75.29000000000002,0.89,301,3.58,4,800,Clear,clear sky,01d
1491,2022-10-07 23:00:00,67.31599999999997,66.79400000000004,1012,65,62.23999999999995,71.02399999999994,4.01,326,7.43,6,800,Clear,clear sky,01n
1492,2022-10-08 00:00:00,65.35399999999998,64.77800000000008,1013,68,60.22399999999999,69.02600000000001,0.89,320,3.13,21,801,Clouds,few clouds,02n
1493,2022-10-08 01:00:00,65.58800000000002,64.99400000000009,1014,67,60.99799999999999,67.964,1.79,343,4.92,98,804,Clouds,overcast clouds,04n
1494,2022-10-08 02:00:00,64.45400000000001,63.69800000000004,1015,66,60.60200000000003,66.21800000000002,2.24,89,4.92,99,804,Clouds,overcast clouds,04n
1495,2022-10-08 03:00:00,62.54599999999999,61.73600000000005,1017,69,58.99999999999994,64.65199999999999,5.14,340,4.990377246398336,100,804,Clouds,overcast clouds,04n
1496,2022-10-08 04:00:00,60.44,59.34199999999993,1016,67,57.50600000000003,62.23999999999995,0.89,239,5.81,100,804,Clouds,overcast clouds,04n
1497,2022-10-08 05:00:00,58.406000000000006,57.05599999999998,1017,66,55.88600000000002,60.24199999999991,1.34,324,5.81,100,804,Clouds,overcast clouds,04n
1498,2022-10-08 06:00:00,56.91199999999998,55.39999999999992,1017,66,53.58199999999994,59.018000000000086,2.24,298,7.15,100,804,Clouds,overcast clouds,04n
1499,2022-10-08 07:00:00,54.49999999999994,52.988,1018,71,50.50400000000002,57.27199999999999,1.34,305,4.92,99,804,Clouds,overcast clouds,04n
1500,2022-10-08 08:00:00,52.322,50.97199999999998,1018,79,48.75799999999998,55.382000000000005,0.89,19,2.68,74,803,Clouds,broken clouds,04n
1501,2022-10-08 09:00:00,51.71000000000004,50.28800000000001,1020,79,48.596,53.88799999999998,3.6,360,4.990377246398336,100,804,Clouds,overcast clouds,04n
1502,2022-10-08 10:00:00,50.44999999999993,48.81200000000001,1019,77,46.79599999999999,53.27600000000001,0.89,333,3.58,74,803,Clouds,broken clouds,04n
1503,2022-10-08 11:00:00,48.18199999999996,44.726000000000056,1022,79,44.329999999999984,50.95400000000001,3.4,328,7.84,59,803,Clouds,broken clouds,04n
1504,2022-10-08 12:00:00,47.93000000000001,47.93000000000001,1022,76,44.329999999999984,50.01800000000003,0.45,8,1.34,52,803,Clouds,broken clouds,04d
1505,2022-10-08 13:00:00,50.68399999999997,48.64999999999998,1021,68,47.17399999999998,53.20400000000001,3.13,33,7.6,0,800,Clear,clear sky,01d
1506,2022-10-08 14:00:00,52.44800000000004,50.30599999999998,1021,62,49.58600000000001,55.11200000000002,2.24,20,6.26,0,800,Clear,clear sky,01d
1507,2022-10-08 15:00:00,54.212000000000046,52.106,1022,59,51.45799999999997,57.21800000000002,6.69,310,10.29,40,802,Clouds,scattered clouds,03d
1508,2022-10-08 16:00:00,55.48999999999995,53.420000000000016,1021,57,52.46599999999995,58.118,2.68,58,5.36,3,800,Clear,clear sky,01d
1509,2022-10-08 17:00:00,56.462000000000046,54.392,1020,55,53.58199999999994,59.43199999999996,2.24,245,5.36,3,800,Clear,clear sky,01d
1510,2022-10-08 18:00:00,57.77600000000001,55.70599999999996,1019,52,54.608,60.88999999999993,1.79,100,3.13,4,800,Clear,clear sky,01d
1511,2022-10-08 19:00:00,58.76600000000002,56.642,1019,49,54.98600000000005,61.952000000000055,1.34,40,5.36,6,800,Clear,clear sky,01d
1512,2022-10-08 20:00:00,58.74799999999999,56.56999999999999,1017,48,55.76000000000005,61.12399999999997,2.24,294,5.81,6,800,Clear,clear sky,01d
1513,2022-10-08 21:00:00,58.42399999999992,56.17399999999992,1019,47,54.518000000000086,60.9260000000001,4.63,300,4.990377246398336,20,801,Clouds,few clouds,02d
1514,2022-10-08 22:00:00,55.670000000000016,53.38399999999996,1018,52,52.75399999999996,57.97399999999999,1.34,268,5.81,9,800,Clear,clear sky,01d
1515,2022-10-08 23:00:00,52.50200000000001,50.089999999999975,1019,56,47.74999999999994,55.02199999999999,1.34,348,3.58,9,800,Clear,clear sky,01n
1516,2022-10-09 00:00:00,48.41599999999994,46.670000000000016,1022,67,43.646000000000015,53.02399999999994,2.02,282,5.48,4,800,Clear,clear sky,01n
1517,2022-10-09 01:00:00,46.65200000000005,44.96000000000004,1022,72,42.332,51.02600000000007,1.81,263,4.11,0,800,Clear,clear sky,01n
1518,2022-10-09 02:00:00,46.16599999999994,43.88,1023,75,41.41399999999999,50.01800000000003,2.13,256,5.44,0,800,Clear,clear sky,01n
1519,2022-10-09 03:00:00,45.30200000000002,42.22399999999999,1019,74,40.04599999999999,49.87399999999997,2.57,290,4.990377246398336,0,800,Clear,clear sky,01n
1520,2022-10-09 04:00:00,43.88,40.63999999999999,1023,79,39.41599999999994,48.02000000000004,2.49,267,7.17,0,800,Clear,clear sky,01n
1521,2022-10-09 04:00:00,43.88,40.63999999999999,1023,79,39.41599999999994,48.02000000000004,2.49,267,7.17,0,800,Clear,clear sky,01n
1522,2022-10-09 05:00:00,43.62800000000004,40.676000000000045,1017,77,38.24599999999998,47.696000000000026,2.27,290,7.75,0,800,Clear,clear sky,01n
1523,2022-10-09 06:00:00,43.06999999999999,38.894000000000005,1023,80,38.24599999999998,46.86800000000005,3.09,240,4.990377246398336,0,800,Clear,clear sky,01n
1524,2022-10-09 07:00:00,42.313999999999965,40.51400000000001,1022,80,36.78800000000001,45.94999999999993,1.54,280,4.990377246398336,0,800,Clear,clear sky,01n
1525,2022-10-09 08:00:00,42.11599999999999,42.11599999999999,1019,81,37.32800000000003,44.96000000000004,0.89,261,3.13,0,800,Clear,clear sky,01n
1526,2022-10-09 09:00:00,41.12600000000003,39.16399999999999,1022,83,37.32800000000003,44.02399999999994,1.54,270,4.990377246398336,0,800,Clear,clear sky,01n
1527,2022-10-09 10:00:00,40.27999999999997,37.74199999999996,1022,88,36.31999999999999,43.46599999999995,1.74,260,4.31,1,800,Clear,clear sky,01n
1528,2022-10-09 11:00:00,39.32600000000002,35.99599999999998,1023,91,36.21199999999999,41.089999999999975,2.06,256,5.65,0,800,Clear,clear sky,01n
1529,2022-10-09 12:00:00,41.75599999999997,40.35200000000003,1020,80,37.32800000000003,44.70799999999997,1.34,232,2.68,0,800,Clear,clear sky,01d
1530,2022-10-09 13:00:00,46.849999999999966,45.23000000000002,1021,79,42.42199999999997,49.87399999999997,1.79,246,4.02,0,800,Clear,clear sky,01d
1531,2022-10-09 14:00:00,51.88999999999999,49.928,1021,67,48.32600000000002,54.77000000000004,2.68,286,5.81,0,800,Clear,clear sky,01d
1532,2022-10-09 15:00:00,55.31,53.16800000000006,1021,56,51.583999999999946,58.20799999999991,6.17,260,4.990377246398336,0,800,Clear,clear sky,01d
1533,2022-10-09 16:00:00,58.06400000000002,55.976000000000056,1020,51,54.571999999999946,61.05200000000008,2.68,261,5.81,0,800,Clear,clear sky,01d
1534,2022-10-09 17:00:00,59.89999999999992,57.84800000000001,1020,48,56.839999999999975,62.70799999999991,2.68,214,6.26,0,800,Clear,clear sky,01d
1535,2022-10-09 18:00:00,61.24999999999994,59.14400000000006,1020,44,58.47800000000001,64.02199999999999,2.68,283,6.26,0,800,Clear,clear sky,01d
1536,2022-10-09 19:00:00,62.16800000000006,59.91800000000006,1020,39,58.83800000000002,64.94,6.69,250,4.990377246398336,0,800,Clear,clear sky,01d
1537,2022-10-09 20:00:00,62.52800000000008,60.26000000000005,1019,38,59.57600000000008,65.17399999999992,2.24,235,6.71,0,800,Clear,clear sky,01d
1538,2022-10-09 21:00:00,62.09600000000006,59.79199999999997,1019,38,58.69400000000002,64.41800000000006,6.17,290,4.990377246398336,0,800,Clear,clear sky,01d
1539,2022-10-09 22:00:00,59.89999999999992,57.613999999999976,1019,43,55.976000000000056,62.56400000000002,0.89,256,3.58,0,800,Clear,clear sky,01d
1540,2022-10-09 23:00:00,55.27399999999994,52.988,1021,53,49.74799999999999,59.089999999999975,2.07,232,4.63,0,800,Clear,clear sky,01n
1541,2022-10-10 00:00:00,50.97199999999998,48.77600000000007,1021,64,46.22000000000003,55.70599999999996,2.13,224,5.27,0,800,Clear,clear sky,01n
1542,2022-10-10 01:00:00,49.47800000000001,47.660000000000025,1022,68,43.646000000000015,54.01399999999995,2.19,229,5.88,0,800,Clear,clear sky,01n
1543,2022-10-10 02:00:00,49.31599999999997,47.38999999999999,1022,70,42.79999999999996,52.75399999999996,2.25,234,5.68,1,800,Clear,clear sky,01n
1544,2022-10-10 03:00:00,48.88399999999996,47.156000000000006,1022,72,41.846,52.952000000000055,2.06,230,4.990377246398336,0,800,Clear,clear sky,01n
1545,2022-10-10 04:00:00,48.613999999999976,46.849999999999966,1021,76,40.99999999999994,51.96199999999999,2.05,238,4.99,0,800,Clear,clear sky,01n
1546,2022-10-10 05:00:00,47.40799999999996,47.40799999999996,1021,78,40.04599999999999,50.97199999999998,0.45,255,1.79,0,800,Clear,clear sky,01n
1547,2022-10-10 06:00:00,45.87800000000004,43.89799999999997,1023,83,40.04599999999999,49.80200000000002,1.91,243,4.64,0,800,Clear,clear sky,01n
1548,2022-10-10 07:00:00,45.93199999999996,44.654,1022,83,39.19999999999993,49.099999999999966,1.54,240,4.990377246398336,0,800,Clear,clear sky,01n
1549,2022-10-10 08:00:00,45.19400000000002,43.394000000000005,1022,83,38.24599999999998,48.93799999999999,1.75,253,4.17,0,800,Clear,clear sky,01n
